poi_id,name,name_en,category,city,country,location,address,osm_tags,osm_id,osm_type,raw_data,_ingestion_timestamp,_city,_category,_source,_layer,rating,review_count,google_place_id,types,_collected_at,_batch,_job_id,_city_tier,_grid_point,_grid_center,_retry_batch
google_ChIJRefQzPiPdjER_IpkABPA-30,Nhà Hàng Hồng Vinh 1,,restaurant,phanthiet,VN,"{'lat': 10.955077, 'lng': 108.2284507}","126 Nguyễn Đình Chiểu, khu phố 2, Mũi Né",,,,,,,,google_real_phase2,,3.9,500.0,ChIJRefQzPiPdjER_IpkABPA-30,"['restaurant', 'food', 'point_of_interest', 'establishment']",2026-05-10T17:08:53.087128,,mass_p2_20260510_170623,tier2,,,
google_ChIJPdR0vcaRdjEREmnfSrjiRts,Quán Ăn Bình Dân 39,,restaurant,phanthiet,VN,"{'lat': 10.9626264, 'lng': 108.2471219}","X67W+3R5, Đường tỉnh 706B, Mũi Né",,,,,,,,google_real_phase2,,3.9,18.0,ChIJPdR0vcaRdjEREmnfSrjiRts,"['restaurant', 'food', 'point_of_interest', 'establishment']",2026-05-10T17:08:53.087131,,mass_p2_20260510_170623,tier2,,,
google_ChIJ14_h16OPdjERhEnSCcu5eGg,"Mây Garden coffee & Lẩu, Nướng, Cơm gia đình",,restaurant,phanthiet,VN,"{'lat': 10.9593101, 'lng': 108.2462368}","X65W+PF, Mũi Né",,,,,,,,google_real_phase2,,4.6,26.0,ChIJ14_h16OPdjERhEnSCcu5eGg,"['restaurant', 'food', 'point_of_interest', 'establishment']",2026-05-10T17:08:53.087133,,mass_p2_20260510_170623,tier2,,,
google_ChIJx4a0qL-RdjERQ4e1iSRSwVw,Nhà hàng Anh Hân,,restaurant,phanthiet,VN,"{'lat': 10.9664055, 'lng': 108.2486445}","X68X+HF6, khu phố 3, Mũi Né",,,,,,,,google_real_phase2,,,0.0,ChIJx4a0qL-RdjERQ4e1iSRSwVw,"['restaurant', 'food', 'point_of_interest', 'establishment']",2026-05-10T17:08:53.087136,,mass_p2_20260510_170623,tier2,,,
google_ChIJL1pRLtqPdjERkfEy2lDNEmQ,Ẩm Thực Sân Vườn Hương Quê - Cơm Niêu,,restaurant,phanthiet,VN,"{'lat': 10.9553479, 'lng': 108.24099}","Hẻm 283 Nguyễn Đình Chiểu, Mũi Né",,,,,,,,google_real_phase2,,4.6,425.0,ChIJL1pRLtqPdjERkfEy2lDNEmQ,"['restaurant', 'food', 'point_of_interest', 'establishment']",2026-05-10T17:08:53.087139,,mass_p2_20260510_170623,tier2,,,
google_ChIJi4sAVR6PdjERBVXwrPdd7xo,Bánh Mì Chả cá nóng Nam Phát,,restaurant,phanthiet,VN,"{'lat': 10.9547525, 'lng': 108.2432545}","315 Nguyễn Đình Chiểu, Mũi Né",,,,,,,,google_real_phase2,,,0.0,ChIJi4sAVR6PdjERBVXwrPdd7xo,"['restaurant', 'food', 'point_of_interest', 'establishment']",2026-05-10T17:08:53.087141,,mass_p2_20260510_170623,tier2,,,
google_ChIJsx0hDvOPdjEReEg9va3VZNc,Quán bánh canh 323,,restaurant,phanthiet,VN,"{'lat': 10.9546625, 'lng': 108.2441358}","323 Nguyễn Đình Chiểu, Mũi Né",,,,,,,,google_real_phase2,,4.0,4.0,ChIJsx0hDvOPdjEReEg9va3VZNc,"['restaurant', 'food', 'point_of_interest', 'establishment']",2026-05-10T17:08:53.087143,,mass_p2_20260510_170623,tier2,,,
google_ChIJk3ZPAPyPdjERJ6q_Q4xjcnE,Cafe LuBu,,restaurant,phanthiet,VN,"{'lat': 10.9546423, 'lng': 108.2438475}","321b Nguyễn Đình Chiểu, khu phố 2, Mũi Né",,,,,,,,google_real_phase2,,4.3,408.0,ChIJk3ZPAPyPdjERJ6q_Q4xjcnE,"['cafe', 'bar', 'store', 'restaurant', 'food', 'point_of_interest', 'establishment']",2026-05-10T17:08:53.087147,,mass_p2_20260510_170623,tier2,,,
google_ChIJQ1tPHSOPdjERG7IJaMmgOJ0,MÌ CAY RED,,restaurant,phanthiet,VN,"{'lat': 10.9547476, 'lng': 108.2421308}","297 Nguyễn Đình Chiểu, Mũi Né",,,,,,,,google_real_phase2,,5.0,8.0,ChIJQ1tPHSOPdjERG7IJaMmgOJ0,"['restaurant', 'food', 'point_of_interest', 'establishment']",2026-05-10T17:08:53.087150,,mass_p2_20260510_170623,tier2,,,
google_ChIJua-IjyKPdjERFV9OVIvZO5s,"Bánh canh, chả lụi",,restaurant,phanthiet,VN,"{'lat': 10.9546907, 'lng': 108.2422987}","299 Nguyễn Đình Chiểu, Mũi Né",,,,,,,,google_real_phase2,,,0.0,ChIJua-IjyKPdjERFV9OVIvZO5s,"['restaurant', 'food', 'point_of_interest', 'establishment']",2026-05-10T17:08:53.087152,,mass_p2_20260510_170623,tier2,,,
google_ChIJv_327DyRdjERCEcCfmz9io4,Thành đạt quán (Bia hơi hà nội,,restaurant,phanthiet,VN,"{'lat': 10.9607504, 'lng': 108.2513771}","X762+CC3, khu phố 3, Mũi Né",,,,,,,,google_real_phase2,,4.7,38.0,ChIJv_327DyRdjERCEcCfmz9io4,"['restaurant', 'food', 'point_of_interest', 'establishment']",2026-05-10T17:08:53.087154,,mass_p2_20260510_170623,tier2,,,
google_ChIJ76iN0P6PdjERX5uD4vONz-A,Phở Đậu,,restaurant,phanthiet,VN,"{'lat': 10.9545288, 'lng': 108.2435847}","319 Nguyễn Đình Chiểu, Mũi Né",,,,,,,,google_real_phase2,,4.8,25.0,ChIJ76iN0P6PdjERX5uD4vONz-A,"['restaurant', 'food', 'point_of_interest', 'establishment']",2026-05-10T17:08:53.087156,,mass_p2_20260510_170623,tier2,,,
google_ChIJeb2mHgCPdjER5X7fDmmy7Es,Bun Bo Goc Hue,,restaurant,phanthiet,VN,"{'lat': 10.9545524, 'lng': 108.2445876}","222 Nguyễn Đình Chiểu, Mũi Né",,,,,,,,google_real_phase2,,5.0,4.0,ChIJeb2mHgCPdjER5X7fDmmy7Es,"['restaurant', 'food', 'point_of_interest', 'establishment']",2026-05-10T17:08:53.087159,,mass_p2_20260510_170623,tier2,,,
google_ChIJmdQ4zf6PdjER4M0kVvqkOXY,Kebab Torki,,restaurant,phanthiet,VN,"{'lat': 10.9546894, 'lng': 108.2415486}","289A Nguyễn Đình Chiểu, Mũi Né",,,,,,,,google_real_phase2,,,0.0,ChIJmdQ4zf6PdjER4M0kVvqkOXY,"['restaurant', 'food', 'point_of_interest', 'establishment']",2026-05-10T17:08:53.087161,,mass_p2_20260510_170623,tier2,,,
google_ChIJMwNZ__uPdjER_gPjLwhDyes,Lẩu Bò Các Món Bò An,,restaurant,phanthiet,VN,"{'lat': 10.9544444, 'lng': 108.2439411}","208D Nguyễn Đình Chiểu, Mũi Né",,,,,,,,google_real_phase2,,4.4,45.0,ChIJMwNZ__uPdjER_gPjLwhDyes,"['restaurant', 'food', 'point_of_interest', 'establishment']",2026-05-10T17:08:53.087163,,mass_p2_20260510_170623,tier2,,,
google_ChIJ8_FOBACPdjERfS56FQSKki8,Quán ăn sáng Hoàng Trân,,restaurant,phanthiet,VN,"{'lat': 10.9546798, 'lng': 108.2414692}","289 Nguyễn Đình Chiểu, Mũi Né",,,,,,,,google_real_phase2,,5.0,3.0,ChIJ8_FOBACPdjERfS56FQSKki8,"['restaurant', 'food', 'point_of_interest', 'establishment']",2026-05-10T17:08:53.087165,,mass_p2_20260510_170623,tier2,,,
google_ChIJIQbtveePdjER7Rngv4n9T2M,Bao Tram,,restaurant,phanthiet,VN,"{'lat': 10.9499931, 'lng': 108.259973}","89 Huỳnh Thúc Kháng, Mũi Né",,,,,,,,google_real_phase2,,4.2,61.0,ChIJIQbtveePdjER7Rngv4n9T2M,"['restaurant', 'point_of_interest', 'food', 'establishment']",2026-05-10T17:08:53.358305,,mass_p2_20260510_170623,tier2,,,
google_ChIJNacY-OePdjER6Tpi4BlnjBA,Nhà Hàng Hải Sản Cánh Buồm Vàng,,restaurant,phanthiet,VN,"{'lat': 10.9484214, 'lng': 108.2613143}","72D Huỳnh Thúc Kháng, khu phố 4, Mũi Né",,,,,,,,google_real_phase2,,3.7,1351.0,ChIJNacY-OePdjER6Tpi4BlnjBA,"['restaurant', 'point_of_interest', 'food', 'establishment']",2026-05-10T17:08:53.358318,,mass_p2_20260510_170623,tier2,,,
google_ChIJzekpQwCPdjERaoYGdq78ylw,Trung tâm suối tiên - mũi né,,restaurant,phanthiet,VN,"{'lat': 10.9586099, 'lng': 108.2627418}","X757+92F, Đường Võ Nguyên Giáp, Mũi Né",,,,,,,,google_real_phase2,,,0.0,ChIJzekpQwCPdjERaoYGdq78ylw,"['restaurant', 'point_of_interest', 'food', 'establishment']",2026-05-10T17:08:53.358322,,mass_p2_20260510_170623,tier2,,,
google_ChIJPSFGit-PdjER3Ej49D_TUcs,Farm Ba Tuong Suoi Tien,,restaurant,phanthiet,VN,"{'lat': 10.9584661, 'lng': 108.2629915}","khu phố 4, Mũi Né",,,,,,,,google_real_phase2,,4.4,203.0,ChIJPSFGit-PdjER3Ej49D_TUcs,"['restaurant', 'point_of_interest', 'food', 'establishment']",2026-05-10T17:08:53.358326,,mass_p2_20260510_170623,tier2,,,
google_ChIJA0-y5d-PdjERlk0J9h5oXwk,Lũy Tre Quán,,restaurant,phanthiet,VN,"{'lat': 10.9578522, 'lng': 108.262049}",Thành phố Phan Thiết,,,,,,,,google_real_phase2,,4.3,106.0,ChIJA0-y5d-PdjERlk0J9h5oXwk,"['restaurant', 'point_of_interest', 'food', 'establishment']",2026-05-10T17:08:53.358329,,mass_p2_20260510_170623,tier2,,,
google_ChIJ6ViBbACPdjERujrvTPJwltg,Bãi Đậu Xe Suối Tiên “Miễn Phí”,,restaurant,phanthiet,VN,"{'lat': 10.9582804, 'lng': 108.2636316}","X757+92F, Đường Võ Nguyên Giáp, Mũi Né",,,,,,,,google_real_phase2,,3.0,11.0,ChIJ6ViBbACPdjERujrvTPJwltg,"['restaurant', 'point_of_interest', 'food', 'establishment']",2026-05-10T17:08:53.358333,,mass_p2_20260510_170623,tier2,,,
google_ChIJZcNJjDGPdjERZdwLLJ2tV7g,TRA,,restaurant,phanthiet,VN,"{'lat': 10.957405, 'lng': 108.261182}","X746+XF7, Unnamed Road, khu phố 4",,,,,,,,google_real_phase2,,3.0,3.0,ChIJZcNJjDGPdjERZdwLLJ2tV7g,"['restaurant', 'point_of_interest', 'food', 'establishment']",2026-05-10T17:08:53.358338,,mass_p2_20260510_170623,tier2,,,
google_ChIJydjHrQqRdjERwLhOepFo3wo,Quán ăn sáng Hoài,,restaurant,phanthiet,VN,"{'lat': 10.9636125, 'lng': 108.2674336}","Đối diện, 72, 74 Trần Khát Chân, Thiện Trung, Mũi Né",,,,,,,,google_real_phase2,,3.3,3.0,ChIJydjHrQqRdjERwLhOepFo3wo,"['restaurant', 'point_of_interest', 'food', 'establishment']",2026-05-10T17:08:53.358344,,mass_p2_20260510_170623,tier2,,,
google_ChIJA--4Z3OPdjERZ_Rt1zYMydc,Suối Tiên Xưa,,restaurant,phanthiet,VN,"{'lat': 10.9556485, 'lng': 108.2606997}","Tổ 3, khu phố 4, Mũi Né",,,,,,,,google_real_phase2,,4.2,37.0,ChIJA--4Z3OPdjERZ_Rt1zYMydc,"['restaurant', 'point_of_interest', 'food', 'establishment']",2026-05-10T17:08:53.358348,,mass_p2_20260510_170623,tier2,,,
google_ChIJoWmObQCRdjER-MRQkwLjBSU,Cháo Cá,,restaurant,phanthiet,VN,"{'lat': 10.9600812, 'lng': 108.2544598}","46 Hồ Quang Cảnh, khu phố 4, Mũi Né",,,,,,,,google_real_phase2,,,0.0,ChIJoWmObQCRdjER-MRQkwLjBSU,"['restaurant', 'point_of_interest', 'food', 'establishment']",2026-05-10T17:08:53.358352,,mass_p2_20260510_170623,tier2,,,
google_ChIJh32YGQCRdjER8aPHV8Van-Q,"Da má đầu heo nướng, cút, ếch, chân gà nướng",,restaurant,phanthiet,VN,"{'lat': 10.959329, 'lng': 108.253907}","44a Hồ Quang Cảnh, khu phố 4, Mũi Né",,,,,,,,google_real_phase2,,,0.0,ChIJh32YGQCRdjER8aPHV8Van-Q,"['restaurant', 'point_of_interest', 'food', 'establishment']",2026-05-10T17:08:53.358356,,mass_p2_20260510_170623,tier2,,,
google_ChIJvaVnxTWRdjERGJv0BLjrbIg,Lẩu Bò Hoa Hồng,,restaurant,phanthiet,VN,"{'lat': 10.9701007, 'lng': 108.2667722}","Thiện Trung, Mũi Né",,,,,,,,google_real_phase2,,4.6,5.0,ChIJvaVnxTWRdjERGJv0BLjrbIg,"['restaurant', 'point_of_interest', 'food', 'establishment']",2026-05-10T17:08:53.358360,,mass_p2_20260510_170623,tier2,,,
google_ChIJNwhXlIuRdjERB_gYy1KiU2k,Quán Cháo Vịt Kim Thắng Osaka,,restaurant,phanthiet,VN,"{'lat': 10.9698979, 'lng': 108.2674047}","98 Đường Bàu Me, Thiện Trung, Mũi Né",,,,,,,,google_real_phase2,,4.5,13.0,ChIJNwhXlIuRdjERB_gYy1KiU2k,"['restaurant', 'point_of_interest', 'food', 'establishment']",2026-05-10T17:08:53.358364,,mass_p2_20260510_170623,tier2,,,
google_ChIJJ1T4mdqRdjERSVb14jROWow,Gà Rán Street Food - Bàu Me,,restaurant,phanthiet,VN,"{'lat': 10.9694232, 'lng': 108.2691327}","Đường Bàu Me/113 Thôn, Thiện Trung, Mũi Né",,,,,,,,google_real_phase2,,,0.0,ChIJJ1T4mdqRdjERSVb14jROWow,"['meal_takeaway', 'restaurant', 'point_of_interest', 'food', 'establishment']",2026-05-10T17:08:53.358373,,mass_p2_20260510_170623,tier2,,,
google_ChIJLZLEBL2RdjERPruR6ukJUWw,Bánh Canh Chả Cá Hoa Dừa,,restaurant,phanthiet,VN,"{'lat': 10.9693194, 'lng': 108.2693891}","01 Trần khắc chân, Mũi Né",,,,,,,,google_real_phase2,,4.9,30.0,ChIJLZLEBL2RdjERPruR6ukJUWw,"['restaurant', 'point_of_interest', 'food', 'establishment']",2026-05-10T17:08:53.358378,,mass_p2_20260510_170623,tier2,,,
google_ChIJLeY8GbuDdjEROsDxTpTLnhw,NHÀ HÀNG CẦN TÂY,,restaurant,phanthiet,VN,"{'lat': 10.9723939, 'lng': 108.2664708}","71 Trần Bình Trọng, Thiện Trung, Mũi Né",,,,,,,,google_real_phase2,,5.0,4.0,ChIJLeY8GbuDdjEROsDxTpTLnhw,"['restaurant', 'point_of_interest', 'food', 'establishment']",2026-05-10T17:08:53.358382,,mass_p2_20260510_170623,tier2,,,
google_ChIJDTyFbQCRdjEROciLjFiKvk0,Quán nhậu bình dân 197,,restaurant,phanthiet,VN,"{'lat': 10.9747904, 'lng': 108.2749746}","197 Đường Bàu Me, Thiện Hòa, Mũi Né",,,,,,,,google_real_phase2,,4.6,10.0,ChIJDTyFbQCRdjEROciLjFiKvk0,"['restaurant', 'food', 'point_of_interest', 'establishment']",2026-05-10T17:08:53.444221,,mass_p2_20260510_170623,tier2,,,
google_ChIJkwGui5-RdjERsrR3J5apjqo,Lẩu Gà Ớt Hiểm 2 Bo,,restaurant,phanthiet,VN,"{'lat': 10.9771863, 'lng': 108.2795377}","190 Đường Bàu Me, Thiện Hòa, Mũi Né",,,,,,,,google_real_phase2,,5.0,9.0,ChIJkwGui5-RdjERsrR3J5apjqo,"['restaurant', 'food', 'point_of_interest', 'establishment']",2026-05-10T17:08:53.444233,,mass_p2_20260510_170623,tier2,,,
google_ChIJPckG9liPdjER-24yehD7QOk,Nhà hàng Mundo,,restaurant,phanthiet,VN,"{'lat': 10.9496892, 'lng': 108.2702328}","W7XC+V3, Mũi Né",,,,,,,,google_real_phase2,,4.1,264.0,ChIJPckG9liPdjER-24yehD7QOk,"['restaurant', 'food', 'point_of_interest', 'establishment']",2026-05-10T17:08:53.444237,,mass_p2_20260510_170623,tier2,,,
google_ChIJT8E_K0-PdjERaLVEXe3c950,Tiệm Cơm Trà Biển Quê Tôi,,restaurant,phanthiet,VN,"{'lat': 10.9468516, 'lng': 108.2834272}","Đường Võ Nguyên Giáp, Mũi Né",,,,,,,,google_real_phase2,,,0.0,ChIJT8E_K0-PdjERaLVEXe3c950,"['restaurant', 'food', 'point_of_interest', 'establishment']",2026-05-10T17:08:53.444245,,mass_p2_20260510_170623,tier2,,,
google_ChIJRxMfjdWPdjERPJDzSUZZVA8,Waterfall Dining Lounge,,restaurant,phanthiet,VN,"{'lat': 10.948726, 'lng': 108.2696773}","Huỳnh Thúc Kháng, Mũi Né",,,,,,,,google_real_phase2,,4.3,26.0,ChIJRxMfjdWPdjERPJDzSUZZVA8,"['restaurant', 'food', 'point_of_interest', 'establishment']",2026-05-10T17:08:53.444257,,mass_p2_20260510_170623,tier2,,,
google_ChIJHawvHADtcDER40CYmhKq1uM,An Phát - Cafe & Tạp hoá,,convenience_store,camranh,VN,"{'lat': 11.9353794, 'lng': 109.1765023}","1475 Hùng Vương, Cam Ranh",,,,,,,,google_real_phase2,,3.7,3.0,ChIJHawvHADtcDER40CYmhKq1uM,"['convenience_store', 'store', 'point_of_interest', 'food', 'establishment']",2026-05-10T17:08:53.722727,,mass_p2_20260510_170623,tier2,,,
google_ChIJrVeAue6RdjER4X32w6o2QfE,Pupeo Cafe,,restaurant,phanthiet,VN,"{'lat': 10.9831291, 'lng': 108.2487028}","X6MX+7F4, khu phố 3, Mũi Né",,,,,,,,google_real_phase2,,5.0,16.0,ChIJrVeAue6RdjER4X32w6o2QfE,"['restaurant', 'point_of_interest', 'food', 'establishment']",2026-05-10T17:08:53.821688,,mass_p2_20260510_170623,tier2,,,
google_ChIJFQ57v06RdjERMmbwHtB6q7c,Bàu Sen quán,,restaurant,phanthiet,VN,"{'lat': 10.9758154, 'lng': 108.2488912}","X6MC+GGR, khu phố 3, Mũi Né",,,,,,,,google_real_phase2,,4.7,37.0,ChIJFQ57v06RdjERMmbwHtB6q7c,"['restaurant', 'point_of_interest', 'food', 'establishment']",2026-05-10T17:08:53.821704,,mass_p2_20260510_170623,tier2,,,
google_ChIJD1fDQPeRdjERdHojpnyYQog,Nhà Vườn Quán,,restaurant,phanthiet,VN,"{'lat': 10.9735751, 'lng': 108.2449389}","X6FV+CXP, Xóm Núi, Thiện Sơn, Mũi Né",,,,,,,,google_real_phase2,,4.6,20.0,ChIJD1fDQPeRdjERdHojpnyYQog,"['restaurant', 'point_of_interest', 'food', 'establishment']",2026-05-10T17:08:53.821709,,mass_p2_20260510_170623,tier2,,,
google_ChIJA4MzN9iDdjERRin-rXrLEvQ,BIA HƠI HÀ NÔI-VĨNH PHÚC QUÁN 88,,restaurant,phanthiet,VN,"{'lat': 10.9821969, 'lng': 108.2511007}","ĐỐI DIỆN UBND, Mũi Né",,,,,,,,google_real_phase2,,,0.0,ChIJA4MzN9iDdjERRin-rXrLEvQ,"['restaurant', 'point_of_interest', 'food', 'establishment']",2026-05-10T17:08:53.821713,,mass_p2_20260510_170623,tier2,,,
google_ChIJwYiyMbiRdjERTPqBusneNVA,THỊT CẦY 39,,restaurant,phanthiet,VN,"{'lat': 10.9816876, 'lng': 108.2514117}","715, Mũi Né",,,,,,,,google_real_phase2,,2.5,2.0,ChIJwYiyMbiRdjERTPqBusneNVA,"['restaurant', 'point_of_interest', 'food', 'establishment']",2026-05-10T17:08:53.821717,,mass_p2_20260510_170623,tier2,,,
google_ChIJpbRg2XeDdjERlQHkPxsZEzg,"Quán ăn, Cafe Song Khang",,restaurant,phanthiet,VN,"{'lat': 10.9732453, 'lng': 108.2466488}","102 Nhạc Sĩ Bông Hồng Nâu, khu phố 3, Mũi Né",,,,,,,,google_real_phase2,,4.2,6.0,ChIJpbRg2XeDdjERlQHkPxsZEzg,"['restaurant', 'point_of_interest', 'food', 'establishment']",2026-05-10T17:08:53.821724,,mass_p2_20260510_170623,tier2,,,
google_ChIJOQAE9PyRdjERa8ZT16iEsYQ,Lẩu Bò BẢO THANH,,restaurant,phanthiet,VN,"{'lat': 10.9824556, 'lng': 108.2521711}","07 Trần Bình Trọng, Mũi Né",,,,,,,,google_real_phase2,,4.8,4.0,ChIJOQAE9PyRdjERa8ZT16iEsYQ,"['restaurant', 'point_of_interest', 'food', 'establishment']",2026-05-10T17:08:53.821728,,mass_p2_20260510_170623,tier2,,,
google_ChIJLS9FOQCRdjERg-FWDfkIrB8,Quán nhậu Vườn Ba Lá,,restaurant,phanthiet,VN,"{'lat': 10.9748063, 'lng': 108.2517484}","715, Thiện sơn, Mũi Né",,,,,,,,google_real_phase2,,4.8,10.0,ChIJLS9FOQCRdjERg-FWDfkIrB8,"['restaurant', 'point_of_interest', 'food', 'establishment']",2026-05-10T17:08:53.821733,,mass_p2_20260510_170623,tier2,,,
google_ChIJy92b0W2QdjERzlnObOkj9Gg,Quán Ăn Lam Anh,,restaurant,phanthiet,VN,"{'lat': 10.9859021, 'lng': 108.2520912}","715, Mũi Né",,,,,,,,google_real_phase2,,3.2,5.0,ChIJy92b0W2QdjERzlnObOkj9Gg,"['restaurant', 'point_of_interest', 'food', 'establishment']",2026-05-10T17:08:53.821737,,mass_p2_20260510_170623,tier2,,,
google_ChIJH5cyVHaRdjERGoTRVayEc3Y,Cafe Góc Riêng,,restaurant,phanthiet,VN,"{'lat': 10.9818439, 'lng': 108.2537563}","20 Trần Bình Trọng, Mũi Né",,,,,,,,google_real_phase2,,4.1,106.0,ChIJH5cyVHaRdjERGoTRVayEc3Y,"['cafe', 'restaurant', 'store', 'point_of_interest', 'food', 'establishment']",2026-05-10T17:08:53.821741,,mass_p2_20260510_170623,tier2,,,
google_ChIJ9QF_PuSPdjERQON6_v-bkJM,Cơm Niêu Mũi Né Phan Thiết,,restaurant,phanthiet,VN,"{'lat': 10.9708785, 'lng': 108.2490393}","Tổ 1, Thôn Thiện Sơn, Mũi Né",,,,,,,,google_real_phase2,,4.3,18.0,ChIJ9QF_PuSPdjERQON6_v-bkJM,"['restaurant', 'point_of_interest', 'food', 'establishment']",2026-05-10T17:08:53.821744,,mass_p2_20260510_170623,tier2,,,
google_ChIJF9uge4yRdjERyi6MLFVyRyk,Quán cô Ba,,restaurant,phanthiet,VN,"{'lat': 10.9901091, 'lng': 108.2530174}","X7Q3+X63, ĐT 715, Mũi Né",,,,,,,,google_real_phase2,,5.0,1.0,ChIJF9uge4yRdjERyi6MLFVyRyk,"['restaurant', 'point_of_interest', 'food', 'establishment']",2026-05-10T17:08:53.821750,,mass_p2_20260510_170623,tier2,,,
google_ChIJzVFM_FyRdjERwPGbBH3RrRs,Quán cofffee Quang,,restaurant,phanthiet,VN,"{'lat': 10.970063, 'lng': 108.2529348}","715, Mũi Né",,,,,,,,google_real_phase2,,,0.0,ChIJzVFM_FyRdjERwPGbBH3RrRs,"['restaurant', 'point_of_interest', 'food', 'establishment']",2026-05-10T17:08:53.821754,,mass_p2_20260510_170623,tier2,,,
google_ChIJbx8sGsaRdjERwmeF7DcKAJw,Mì Cay Yến Hương,,restaurant,phanthiet,VN,"{'lat': 10.9811982, 'lng': 108.25806}",Mũi Né,,,,,,,,google_real_phase2,,4.0,44.0,ChIJbx8sGsaRdjERwmeF7DcKAJw,"['restaurant', 'point_of_interest', 'food', 'establishment']",2026-05-10T17:08:53.821757,,mass_p2_20260510_170623,tier2,,,
google_ChIJP0M7JwCRdjERKN3huixne8M,Bently Farm Retreat Mũi Né,,restaurant,phanthiet,VN,"{'lat': 10.9953023, 'lng': 108.248406}","176 715, Mũi Né",,,,,,,,google_real_phase2,,4.6,8.0,ChIJP0M7JwCRdjERKN3huixne8M,"['campground', 'lodging', 'restaurant', 'point_of_interest', 'food', 'establishment']",2026-05-10T17:08:53.821764,,mass_p2_20260510_170623,tier2,,,
google_ChIJT78xmXWDdjERMfNlkKRjT3I,SOJO's Home,,restaurant,phanthiet,VN,"{'lat': 10.9931047, 'lng': 108.2559472}","06B Đường Trần Hửu Xoàng, Mũi Né",,,,,,,,google_real_phase2,,,0.0,ChIJT78xmXWDdjERMfNlkKRjT3I,"['restaurant', 'point_of_interest', 'food', 'establishment']",2026-05-10T17:08:53.821768,,mass_p2_20260510_170623,tier2,,,
google_ChIJyc1M5TWRdjERy7Q3bkN6oDA,Quán ốc Ven Đường,,restaurant,phanthiet,VN,"{'lat': 10.9804603, 'lng': 108.2614775}","X7J6+5HQ, Mũi Né",,,,,,,,google_real_phase2,,,0.0,ChIJyc1M5TWRdjERy7Q3bkN6oDA,"['restaurant', 'point_of_interest', 'food', 'establishment']",2026-05-10T17:08:53.821773,,mass_p2_20260510_170623,tier2,,,
google_ChIJw-nhnv6RdjER_26BiiDYpjg,Sunset & sunrice The Golden Mountain . Coffee & BBQ Coconut with Ginger,,restaurant,phanthiet,VN,"{'lat': 10.9796458, 'lng': 108.2952643}","X7HW+V42, Mũi Né",,,,,,,,google_real_phase2,,4.0,4.0,ChIJw-nhnv6RdjER_26BiiDYpjg,"['restaurant', 'cafe', 'point_of_interest', 'store', 'food', 'establishment']",2026-05-10T17:08:54.070421,,mass_p2_20260510_170623,tier2,,,
google_ChIJaZ8OZiKRdjER-4J9BnVUxvE,Quán Nhậu Nhà Gỗ,,restaurant,phanthiet,VN,"{'lat': 10.9790613, 'lng': 108.2631433}","44A Trần Bình Trọng, Mũi Né",,,,,,,,google_real_phase2,,4.6,5.0,ChIJaZ8OZiKRdjER-4J9BnVUxvE,"['restaurant', 'point_of_interest', 'food', 'establishment']",2026-05-10T17:08:54.070428,,mass_p2_20260510_170623,tier2,,,
google_ChIJt6VIBQCRdjERTEK2TNWDyLk,Phở Bàu Vàng,,restaurant,phanthiet,VN,"{'lat': 11.0023822, 'lng': 108.2555682}","715, Thôn Thiện An, Mũi Né",,,,,,,,google_real_phase2,,5.0,1.0,ChIJt6VIBQCRdjERTEK2TNWDyLk,"['restaurant', 'food', 'point_of_interest', 'establishment']",2026-05-10T17:08:54.365194,,mass_p2_20260510_170623,tier2,,,
google_ChIJJVN_5uaRdjER9LYv7-oceic,Nước mía cô dung,,cafe,phanthiet,VN,"{'lat': 10.9626351, 'lng': 108.2470511}","Đường Võ Nguyên Giáp, khu phố 3, Mũi Né",,,,,,,,google_real_phase2,,5.0,4.0,ChIJJVN_5uaRdjER9LYv7-oceic,"['cafe', 'point_of_interest', 'food', 'establishment']",2026-05-10T17:08:54.842272,,mass_p2_20260510_170623,tier2,,,
google_ChIJJRjqnGSRdjER8yNJOHXT51k,QUÁN Cà Phê BÉ THẸO (Võ Nguyên Giáp),,cafe,phanthiet,VN,"{'lat': 10.962509, 'lng': 108.2476376}","Đường Võ Nguyên Giáp, khu phố 3, Mũi Né",,,,,,,,google_real_phase2,,4.9,26.0,ChIJJRjqnGSRdjER8yNJOHXT51k,"['cafe', 'store', 'point_of_interest', 'food', 'establishment']",2026-05-10T17:08:54.842288,,mass_p2_20260510_170623,tier2,,,
google_ChIJ0RG-HwCPdjERNlnVdy2JceQ,Xe cafe Đô la,,cafe,phanthiet,VN,"{'lat': 10.9593985, 'lng': 108.2464265}","X65W+QH, Mũi Né",,,,,,,,google_real_phase2,,,0.0,ChIJ0RG-HwCPdjERNlnVdy2JceQ,"['cafe', 'store', 'point_of_interest', 'food', 'establishment']",2026-05-10T17:08:54.842293,,mass_p2_20260510_170623,tier2,,,
google_ChIJe6eYNQCPdjER9zhY6QPRmG4,Bánh mì 2 Nguyên ( Vietnam Bread)),,cafe,phanthiet,VN,"{'lat': 10.9595534, 'lng': 108.247754}","khu phố 3, Mũi Né",,,,,,,,google_real_phase2,,4.6,5.0,ChIJe6eYNQCPdjER9zhY6QPRmG4,"['cafe', 'store', 'point_of_interest', 'food', 'establishment']",2026-05-10T17:08:54.842301,,mass_p2_20260510_170623,tier2,,,
